trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
2442423,8051,930820,VYDAJ,VYBER,5300,43344.8,,,0
810557,2762,930820,VYDAJ,VYBER,14100,60872.1,,,
382713,1299,930820,PRIJEM,VKLAD,5500,21944.5,,,
217274,738,930820,VYDAJ,VYBER,12500,37333.1,,,
164892,552,930820,PRIJEM,VKLAD,900,900,,,
81777,274,930820,PRIJEM,VKLAD,300,300,,,
66727,222,930820,VYBER,VYBER,14129,45013.3,,,
871815,2970,930820,VYDAJ,VYBER,5900,30185.8,,,
1504234,5129,930820,PRIJEM,VKLAD,10904,47384,,,
1502003,5120,930820,PRIJEM,VKLAD,8400,20000,,,
5787,23,930820,VYDAJ,VYBER,19400,42182.9,,,
878462,2991,930820,VYDAJ,VYBER,18300,42033.5,,,
2841168,9403,930820,VYDAJ,VYBER,2900,56041.8,,,0
844873,2876,930820,VYDAJ,VYBER,16800,40228.7,,,
1935569,6555,930820,VYDAJ,VYBER,5300,21189.4,,,0
959046,3267,930820,PRIJEM,VKLAD,8000,20598,,,
1040859,3558,930821,VYDAJ,VYBER,38200,61951.9,,,
899193,3064,930821,VYDAJ,VYBER,8100,27596.4,,,
1109637,3788,930821,VYDAJ,VYBER,1800,24313.3,,,
1108322,3785,930821,VYDAJ,VYBER,18800,43165.5,,,
1108778,3786,930821,VYDAJ,VYBER,19600,43234.5,,,
647980,2216,930821,PRIJEM,VKLAD,18763,60236,,,
1076768,3678,930821,VYDAJ,VYBER,3120,22224.1,,,
1076874,3678,930821,VYDAJ,VYBER,400,21824.1,,,
2035162,6897,930821,VYDAJ,VYBER,11600,35228.5,,,
862545,2938,930821,PRIJEM,VKLAD,24451,63296,,,
3314704,11013,930821,VYDAJ,VYBER,4700,40960.1,,,0
1030813,3521,930821,VYDAJ,VYBER,30700,59429.8,,,
544498,1851,930821,VYDAJ,VYBER,4500,26632.1,,,
2489300,8212,930821,PRIJEM,VKLAD,600,600,,,
1602517,5442,930821,PRIJEM,VKLAD,12741,27421.1,,,
989753,3374,930821,PRIJEM,VKLAD,37920,103539.8,,,
424876,1442,930821,VYDAJ,VYBER,16500,36203,,,
55373,186,930821,PRIJEM,VKLAD,17370,18070,,,
1036427,3545,930821,VYDAJ,VYBER,5760,36057.6,,,
1504439,5129,930821,VYBER,VYBER,22230,25154,,,
881132,3001,930821,VYDAJ,VYBER,17000,40383.1,,,
1693963,5740,930821,VYDAJ,VYBER,24000,85079.1,,,
1693623,5740,930821,PRIJEM,VKLAD,11685,109079.1,,,
442642,1505,930821,VYDAJ,VYBER,5000,32102.5,,,
1131679,3868,930821,PRIJEM,VKLAD,200,200,,,
735910,2513,930821,PRIJEM,VKLAD,9800,13983,,,
1578216,5366,930821,PRIJEM,VKLAD,36353,37153,,,
193441,655,930821,VYDAJ,VYBER,21700,43597.6,,,
2979016,9869,930821,PRIJEM,VKLAD,900,900,,,
2502178,8260,930821,VYDAJ,VYBER,26400,56539.9,,,
84107,280,930821,VYDAJ,VYBER,4700,24589.6,,,
550458,1875,930821,PRIJEM,VKLAD,1000,1000,,,
708378,2425,930821,VYDAJ,VYBER,1600,25007.2,,,
492192,1678,930821,VYDAJ,VYBER,21900,46589.4,,,
1730583,5868,930822,VYBER,VYBER,17153,12972.9,,,
451323,1534,930822,VYDAJ,VYBER,11400,37538.8,,,
270138,925,930822,VYDAJ,VYBER,15800,37711.8,,,
1195538,4093,930822,PRIJEM,VKLAD,2300,25752.2,,,
1183405,4055,930822,VYDAJ,VYBER,16900,44561.3,,,
391798,1332,930822,VYDAJ,VYBER,24200,45203.9,,,
353886,1201,930822,PRIJEM,VKLAD,6300,21980,,,
3317637,11021,930822,PRIJEM,VKLAD,31770,32670,,,
2931827,9707,930822,VYDAJ,VYBER,34300,61803.8,,,
2931457,9707,930822,PRIJEM,VKLAD,12713,96103.8,,,
1263404,4321,930822,PRIJEM,VKLAD,10962,38563.4,,,
294333,1005,930822,VYDAJ,VYBER,23600,47071.1,,,
258948,886,930822,VYDAJ,VYBER,9200,33267,,,
728084,2489,930822,VYDAJ,VYBER,1040,27637.9,,,
1311541,4478,930822,VYDAJ,VYBER,600,24448,,,
855661,2915,930822,VYDAJ,VYBER,9600,38883,,,
1279726,4377,930822,VYDAJ,VYBER,27700,47309.6,,,
211231,717,930822,VYDAJ,VYBER,16400,45595.5,,,
2242927,7401,930822,VYBER,VYBER,21286,26752.4,,,
73849,244,930822,VYDAJ,VYBER,360,25571.3,,,
63861,212,930822,VYBER,VYBER,17042,41101.4,,,
621781,2122,930822,PRIJEM,VKLAD,45065,100969,,,
1535248,5228,930822,VYDAJ,VYBER,30900,54605.3,,,
493,2,930822,VYBER,VYBER,21286,27852.9,,,
2841315,9403,930822,VYBER,VYBER,22280,33761.8,,,
2810470,9307,930822,PRIJEM,VKLAD,800,21422.4,,,
717726,2458,930822,VYDAJ,VYBER,3000,62503.4,,,
756409,2581,930822,VYDAJ,VYBER,3360,62134.8,,,
758076,2585,930822,VYDAJ,VYBER,2760,49167,,,
1017454,3477,930822,PRIJEM,VKLAD,700,700,,,
504351,1721,930822,PRIJEM,VKLAD,100,21100,,,
1486392,5065,930822,VYDAJ,VYBER,5700,25648.9,,,
205255,697,930822,VYDAJ,VYBER,17300,45930.3,,,
251730,863,930822,PRIJEM,VKLAD,49748,91593.9,,,
957035,3260,930822,VYDAJ,VYBER,27100,50144.2,,,
97901,334,930822,VYDAJ,VYBER,16300,38549.5,,,
963450,3283,930823,VYDAJ,VYBER,15200,41380.8,,,
1736956,5891,930823,VYDAJ,VYBER,20900,50421.2,,,
37067,119,930823,VYDAJ,VYBER,18300,39297.3,,,
895736,3053,930823,PRIJEM,VKLAD,900,900,,,
451656,1535,930823,VYDAJ,VYBER,3240,24099.7,,,
1107175,3781,930823,VYDAJ,VYBER,23000,47173.4,,,
238693,816,930823,PRIJEM,VKLAD,17225,17425,,,
142598,477,930823,VYDAJ,VYBER,8900,35529.1,,,
861470,2933,930823,VYDAJ,VYBER,13200,19913,,,
863708,2940,930823,VYDAJ,VYBER,19600,46136.1,,,
576755,1965,930823,PRIJEM,VKLAD,21520,45079.8,,,
540562,1837,930823,VYDAJ,VYBER,9200,34594.9,,,
1263407,4321,930823,PRIJEM,VKLAD,35276,73839.4,,,
745224,2543,930823,VYDAJ,VYBER,2320,30521.7,,,
310149,1057,930823,PRIJEM,VKLAD,1000,1000,,,
373696,1272,930823,PRIJEM,VKLAD,5200,22500,,,
2127533,7203,930823,VYDAJ,VYBER,2400,28187.7,,,
911781,3108,930823,VYDAJ,VYBER,720,15195,,,
523489,1786,930823,VYDAJ,VYBER,14600,38795.1,,,
581888,1979,930823,VYDAJ,VYBER,570,16561.3,,,
1504230,5129,930823,PRIJEM,VKLAD,45771,70925,,,
883202,3008,930823,VYDAJ,VYBER,3680,27209.2,,,
445007,1513,930823,PRIJEM,VKLAD,500,500,,,
308095,1050,930823,VYDAJ,VYBER,24700,46221.7,,,
401334,1366,930823,VYDAJ,VYBER,5900,25233.4,,,
402735,1372,930823,PRIJEM,VKLAD,19161,49273,,,
292553,1000,930823,VYDAJ,VYBER,6100,36165.9,,,
871716,2970,930823,VYDAJ,VYBER,1920,28265.8,,,
591177,2011,930823,VYDAJ,VYBER,300,13670,,,
412196,1402,930823,VYDAJ,VYBER,1200,29740.4,,,
1111826,3796,930823,VYDAJ,VYBER,8600,37232.9,,,
2969304,9833,930823,VYDAJ,VYBER,11300,38616,,,
713058,2436,930823,VYDAJ,VYBER,4900,26282.6,,,
656189,2242,930824,VYDAJ,VYBER,37400,58658.4,,,
1779110,6034,930824,VYDAJ,VYBER,8900,43161,,,0
1777714,6030,930824,PRIJEM,VKLAD,400,400,,,
29629,96,930824,VYDAJ,VYBER,7200,47661.7,,,
270927,928,930824,VYDAJ,VYBER,9800,28506.5,,,
303407,1032,930824,VYDAJ,VYBER,36500,59849,,,
237798,813,930824,VYBER,VYBER,12449,24162.1,,,
1177023,4035,930824,VYDAJ,VYBER,3500,27480,,,
145020,485,930824,VYDAJ,VYBER,4500,54827.8,,,
340913,1157,930824,VYDAJ,VYBER,4600,31658.2,,,
773296,2639,930824,VYDAJ,VYBER,23400,47428.6,,,
969887,3306,930824,PRIJEM,VKLAD,800,800,,,
2895452,9591,930824,PRIJEM,VKLAD,8524,56359.3,,,
2841509,9403,930824,VYDAJ,VYBER,6200,27561.8,,,
636956,2175,930824,VYDAJ,VYBER,52400,67478,,,
636670,2175,930824,PRIJEM,VKLAD,28008,119878,,,
511644,1750,930824,VYDAJ,VYBER,19900,41588,,,
514495,1761,930824,PRIJEM,VKLAD,700,700,,,
434543,1476,930824,VYDAJ,VYBER,1200,24644,,,
312250,1065,930824,PRIJEM,VKLAD,300,26451.8,,,
1271422,4347,930824,PRIJEM,VKLAD,1800,28070.6,,,
258524,885,930824,VYDAJ,VYBER,8000,37298.8,,,
262226,897,930824,VYDAJ,VYBER,8700,37231.1,,,
594527,2023,930824,VYDAJ,VYBER,14300,40275.5,,,
484365,1649,930824,VYDAJ,VYBER,10700,31421.4,,,
811086,2763,930824,VYBER,VYBER,2199,24834.5,,,
811089,2763,930824,VYBER,VYBER,14954,27033.5,,,
168218,562,930824,VYDAJ,VYBER,14200,37871,,,
372396,1268,930824,PRIJEM,VKLAD,9000,13130,,,
997734,3407,930824,PRIJEM,VKLAD,600,600,,,
3039488,10079,930824,PRIJEM,VKLAD,31352,122021.7,,,
3039853,10079,930824,VYDAJ,VYBER,21100,100921.7,,,
59205,197,930824,VYDAJ,VYBER,18400,38228.5,,,
62631,207,930824,PRIJEM,VKLAD,9300,15335,,,
903021,3076,930824,VYDAJ,VYBER,100,21420,,,
941302,3212,930824,PRIJEM,VKLAD,10500,14684,,,
4393,18,930824,PRIJEM,VKLAD,3500,20700,,,
1048594,3586,930824,VYDAJ,VYBER,13800,34891.4,,,
284574,977,930824,VYDAJ,VYBER,9400,38930.3,,,
1578218,5366,930824,PRIJEM,VKLAD,35445,72598,,,
1579225,5369,930824,VYDAJ,VYBER,6600,28177.1,,,
1911154,6473,930824,VYDAJ,VYBER,27900,54645.1,,,
1910791,6473,930824,PRIJEM,VKLAD,37135,82545.1,,,
252170,863,930824,VYDAJ,VYBER,28100,76595.9,,,
251729,863,930824,PRIJEM,VKLAD,13102,104695.9,,,
3410850,11320,930824,VYDAJ,VYBER,14700,38570.8,,,
964747,3287,930825,VYDAJ,VYBER,1700,21136,,,
48311,162,930825,PRIJEM,VKLAD,200,200,,,
49024,163,930825,VYDAJ,VYBER,3900,26658.8,,,
499114,1701,930825,PRIJEM,VKLAD,27113,28213,,,
1838579,6226,930825,VYDAJ,VYBER,6100,34162,,,
647969,2216,930825,PRIJEM,VKLAD,22893,83129,,,
648313,2216,930825,VYDAJ,VYBER,10800,72329,,,
238319,815,930825,PRIJEM,VKLAD,300,300,,,
242452,830,930825,VYDAJ,VYBER,1800,50637.2,,,
783624,2670,930825,VYDAJ,VYBER,11600,39100.1,,,
148723,496,930825,VYDAJ,VYBER,700,25987.5,,,
636957,2175,930825,VYDAJ,VYBER,20300,47178,,,
1615049,5483,930825,VYDAJ,VYBER,14600,42531.3,,,
752174,2566,930825,VYDAJ,VYBER,2800,23000,,,
791267,2697,930825,PRIJEM,VKLAD,1500,22359.8,,,
1137851,3888,930825,PRIJEM,VKLAD,3800,20400,,,
2465018,8129,930825,VYDAJ,VYBER,9000,32040.5,,,
330953,1127,930825,VYDAJ,VYBER,16300,38656.1,,,
383955,1305,930825,PRIJEM,VKLAD,400,400,,,
2243136,7401,930825,VYDAJ,VYBER,1000,25752.4,,,
71674,239,930825,PRIJEM,VKLAD,5198,45420.6,,,
56146,187,930825,VYDAJ,VYBER,200,20985,,,
18678,62,930825,VYDAJ,VYBER,1400,22822,,,
2438,9,930825,PRIJEM,VKLAD,1300,18378.9,,,
702,2,930825,VYDAJ,VYBER,1000,26852.9,,,
2780389,9203,930825,PRIJEM,VKLAD,27764,62752.3,,,
1470473,5011,930825,PRIJEM,VKLAD,1100,1100,,,
281390,965,930825,PRIJEM,VKLAD,700,700,,,
2525130,8330,930825,VYDAJ,VYBER,17000,41272.5,,,
518690,1771,930825,VYDAJ,VYBER,1700,24006.9,,,
801231,2732,930826,PRIJEM,VKLAD,8400,20013,,,
695572,2378,930826,VYDAJ,VYBER,32700,86847.8,,,
695257,2378,930826,PRIJEM,VKLAD,44359,119547.8,,,
1062486,3629,930826,PRIJEM,VKLAD,4300,21073,,,
537772,1829,930826,VYDAJ,VYBER,500,29993.6,,,
861232,2933,930826,VYDAJ,VYBER,3000,16913,,,0
127864,428,930826,VYDAJ,VYBER,4500,26564.1,,,
1256742,4296,930826,VYDAJ,VYBER,11600,39674.4,,,
1635701,5546,930826,VYDAJ,VYBER,22300,42354.2,,,
1123337,3837,930826,PRIJEM,VKLAD,800,800,,,
792835,2701,930826,PRIJEM,VKLAD,8000,17676,,,
835046,2841,930826,PRIJEM,VKLAD,5800,15910,,,
729272,2493,930826,VYDAJ,VYBER,6500,32454.6,,,
726935,2486,930826,PRIJEM,VKLAD,10200,10624.2,,,
703748,2411,930826,VYDAJ,VYBER,10900,37083.3,,,
1599003,5428,930826,VYBER,VYBER,3379,26494.1,,,
426340,1449,930826,PRIJEM,VKLAD,800,800,,,
382028,1297,930826,PRIJEM,VKLAD,2400,23311,,,
168619,563,930826,PRIJEM,VKLAD,6000,15868,,,
3047897,10105,930826,VYDAJ,VYBER,21400,49497,,,
3047495,10105,930826,PRIJEM,VKLAD,40389,70897,,,
985162,3361,930826,PRIJEM,VKLAD,200,200,,,
495204,1688,930826,VYDAJ,VYBER,2100,26411.1,,,
1897658,6425,930826,VYDAJ,VYBER,9100,39089.8,,,
1504441,5129,930826,VYBER,VYBER,21456,49469,,,
9220,33,930826,PRIJEM,VKLAD,600,600,,,
2780816,9203,930826,VYDAJ,VYBER,22000,40752.3,,,
851700,2902,930826,VYDAJ,VYBER,8400,32330.1,,,
463113,1575,930826,VYDAJ,VYBER,1300,26351.7,,,
277585,950,930826,PRIJEM,VKLAD,200,200,,,
408940,1392,930826,VYDAJ,VYBER,24700,45723.6,,,
106105,361,930826,VYDAJ,VYBER,19700,48208.1,,,
520045,1775,930826,VYDAJ,VYBER,2600,27539.8,,,
2731023,9034,930827,VYDAJ,VYBER,12800,33531.1,,,
963349,3283,930827,VYDAJ,VYBER,1000,40380.8,,,
1109206,3787,930827,VYDAJ,VYBER,2100,40114.4,,,
1002963,3424,930827,PRIJEM,VKLAD,19616,104880.4,,,
137656,461,930827,VYDAJ,VYBER,1520,25626.4,,,
3284458,10911,930827,VYDAJ,VYBER,18800,40524.5,,,
1977585,6701,930827,PRIJEM,VKLAD,17743,39490,,,
1147014,3923,930827,VYDAJ,VYBER,16100,44955.8,,,
123529,415,930827,VYDAJ,VYBER,3720,32338.3,,,
1263412,4321,930827,PRIJEM,VKLAD,34388,108227.4,,,
810156,2762,930827,PRIJEM,VKLAD,46977,107849.1,,,
596148,2029,930827,PRIJEM,VKLAD,2600,23300,,,
860320,2932,930827,PRIJEM,VKLAD,16572,58601.8,,,
1084597,3704,930827,VYDAJ,VYBER,1600,20073.7,,,
66828,222,930827,VYDAJ,VYBER,8100,36913.3,,,
67793,225,930827,PRIJEM,VKLAD,10300,16378,,,
2268247,7485,930827,PRIJEM,VKLAD,300,23799,,,
657184,2245,930827,VYDAJ,VYBER,10300,35303,,,
529230,1805,930827,PRIJEM,VKLAD,23913,50113,,,
613162,2088,930827,PRIJEM,VKLAD,7400,12661,,,
1082754,3697,930827,VYDAJ,VYBER,10600,38011.1,,,
1081527,3693,930827,VYDAJ,VYBER,1680,41142.4,,,
1081633,3693,930827,VYDAJ,VYBER,7600,33542.4,,,
719288,2464,930827,PRIJEM,VKLAD,24881,102719.7,,,
720567,2467,930827,VYDAJ,VYBER,17400,44076.2,,,
1563232,5313,930827,VYDAJ,VYBER,12900,41627.8,,,
1935479,6555,930827,PRIJEM,VKLAD,12225,33414.4,,,
608433,2070,930827,VYDAJ,VYBER,4000,29457.1,,,
734290,2510,930828,PRIJEM,VKLAD,1100,1100,,,
2732979,9041,930828,PRIJEM,VKLAD,45925,61094,,,
29540,96,930828,VYBER,VYBER,23255,24406.7,,,
42685,142,930828,VYDAJ,VYBER,3600,16855,,,
1784342,6051,930828,PRIJEM,VKLAD,500,500,,,
1190951,4078,930828,VYDAJ,VYBER,25700,50276.9,,,
132950,445,930828,PRIJEM,VKLAD,1300,21364,,,
114925,389,930828,PRIJEM,VKLAD,300,300,,,
541975,1843,930828,VYDAJ,VYBER,6300,19799.1,,,
542082,1843,930828,PRIJEM,VKLAD,1600,26099.1,,,
330849,1127,930828,VYDAJ,VYBER,700,37956.1,,,
264207,902,930828,PRIJEM,VKLAD,1600,23967.9,,,
909191,3096,930828,VYDAJ,VYBER,11300,30676.6,,,
168115,562,930828,VYDAJ,VYBER,2350,35521,,,
214823,730,930828,PRIJEM,VKLAD,800,800,,,
72148,239,930828,VYDAJ,VYBER,10500,34920.6,,,
55694,186,930828,PRIJEM,VKLAD,4200,22270,,,
797031,2714,930828,VYDAJ,VYBER,1100,24878.1,,,
870053,2962,930828,VYDAJ,VYBER,5900,30627.8,,,
851597,2902,930828,VYDAJ,VYBER,2000,30330.1,,,
849225,2894,930828,PRIJEM,VKLAD,1100,1100,,,
186205,630,930828,PRIJEM,VKLAD,2800,22890.7,,,
518585,1771,930828,VYDAJ,VYBER,4000,20006.9,,,
518587,1771,930828,VYDAJ,VYBER,2100,17906.9,,,
696066,2379,930829,VYDAJ,VYBER,5040,24682.2,,,
695573,2378,930829,VYDAJ,VYBER,32100,54747.8,,,
2102585,7123,930829,PRIJEM,VKLAD,35565,80366.6,,,
650533,2222,930829,VYDAJ,VYBER,1000,28592.6,,,
973973,3319,930829,PRIJEM,VKLAD,1100,1100,,,
1977580,6701,930829,PRIJEM,VKLAD,29255,68745,,,
969064,3302,930829,VYDAJ,VYBER,1800,25951.3,,,
576758,1965,930829,PRIJEM,VKLAD,16429,61508.8,,,
3149084,10451,930829,PRIJEM,VKLAD,900,900,,,
1313162,4484,930829,PRIJEM,VKLAD,13188,46135.9,,,
1596370,5423,930829,PRIJEM,VKLAD,35459,79460.6,,,
990001,3374,930829,VYDAJ,VYBER,8100,95439.8,,,
994373,3391,930829,VYDAJ,VYBER,18800,38267.5,,,
558140,1898,930829,VYDAJ,VYBER,11700,34048.1,,,
171275,574,930829,VYDAJ,VYBER,8000,33386,,,
207649,704,930829,VYDAJ,VYBER,11200,39140.7,,,
212404,721,930829,PRIJEM,VKLAD,500,500,,,
3039854,10079,930829,VYDAJ,VYBER,49200,94405.7,,,
3039505,10079,930829,PRIJEM,VKLAD,42684,143605.7,,,
987367,3367,930829,VYDAJ,VYBER,24400,43488.6,,,
496784,1694,930829,PRIJEM,VKLAD,500,500,,,
1450426,4937,930829,VYDAJ,VYBER,13500,36668.1,,,
323644,1106,930829,PRIJEM,VKLAD,800,800,,,
1302287,4448,930829,PRIJEM,VKLAD,5524,22324,,,
1117698,3818,930829,VYDAJ,VYBER,7700,33987.8,,,
708270,2425,930829,VYDAJ,VYBER,5880,19127.2,,,
1736752,5891,930830,VYBER,VYBER,20077,30344.2,,,
51094,172,930830,PRIJEM,VKLAD,700,700,,,
502625,1713,930830,VYDAJ,VYBER,1200,26081.7,,,
452790,1539,930830,VYDAJ,VYBER,6800,15011,SIPO,,0
1074963,3674,930830,PRIJEM,VKLAD,21764,73526.8,,,
773934,2641,930830,VYDAJ,VYBER,16900,45421.1,,,
860766,2932,930830,VYBER,VYBER,7312,51289.8,,,
1144738,3915,930830,VYDAJ,VYBER,18000,42557.6,,,
123631,415,930830,VYDAJ,VYBER,1900,30438.3,,,
748492,2552,930830,VYDAJ,VYBER,4700,32723.8,,,
315808,1077,930830,VYDAJ,VYBER,4500,33209.7,,,
726518,2486,930830,PRIJEM,VKLAD,13907,24531.2,,,
1598864,5428,930830,VYDAJ,VYBER,5000,21494.1,,,0
1596926,5423,930830,VYDAJ,VYBER,25300,54160.6,,,
1208835,4134,930830,VYDAJ,VYBER,1900,29097.5,,,
561239,1909,930830,VYDAJ,VYBER,390,15449.1,,,
1029180,3514,930830,VYDAJ,VYBER,450,17299.9,,,
1028845,3513,930830,VYDAJ,VYBER,13400,42058.4,,,
521772,1780,930830,VYDAJ,VYBER,21700,49368.5,,,
771378,2632,930830,VYDAJ,VYBER,4300,37788.4,,,
771491,2632,930830,VYDAJ,VYBER,7700,30088.4,,,
1897545,6425,930830,VYDAJ,VYBER,840,38249.8,,,
1531572,5215,930830,VYDAJ,VYBER,8600,29123.4,,,
10913,36,930830,VYDAJ,VYBER,11400,32878.4,,,
88591,299,930830,PRIJEM,VKLAD,15116,76705,,,
2579540,8519,930830,VYDAJ,VYBER,38400,59648.4,,,
733933,2508,930831,VYDAJ,VYBER,14.6,19906.1,SLUZBY,,
732432,2503,930831,VYDAJ,VYBER,14.6,36346.5,SLUZBY,,
730711,2497,930831,VYDAJ,VYBER,14.6,28051.5,SLUZBY,,
800868,2732,930831,PRIJEM,VKLAD,43766,63830.7,,,
802825,2736,930831,PRIJEM,VKLAD,1700,26540.7,,,
3564189,1018,930831,PRIJEM,,111.5,27988.8,UROK,,
3564732,1039,930831,PRIJEM,,135.2,25582.7,UROK,,
3565532,1062,930831,PRIJEM,,66.8,22642.8,UROK,,
3563846,1006,930831,PRIJEM,,114,27565.8,UROK,,
3564260,1019,930831,PRIJEM,,178.1,38745.4,UROK,,
3562944,982,930831,PRIJEM,,90.8,22348.5,UROK,,
3562674,977,930831,PRIJEM,,147.4,39077.7,UROK,,
3565096,1050,930831,PRIJEM,,242.2,46464,UROK,,
3563291,991,930831,PRIJEM,,168.6,43015.3,UROK,,
3562804,979,930831,PRIJEM,,155.4,32413,UROK,,
3563776,1005,930831,PRIJEM,,216.7,47287.8,UROK,,
3563624,1000,930831,PRIJEM,,174.1,36340,UROK,,
3565013,1048,930831,PRIJEM,,29.6,25183.5,UROK,,
3565283,1054,930831,PRIJEM,,120.1,28712.9,UROK,,
3565755,1071,930831,PRIJEM,,310.4,49770,UROK,,
655647,2241,930831,VYDAJ,VYBER,14.6,25935.5,SLUZBY,,
656119,2242,930831,VYDAJ,VYBER,30,58963,SLUZBY,,
695496,2378,930831,VYDAJ,VYBER,14.6,55088.8,SLUZBY,,
696100,2379,930831,VYDAJ,VYBER,14.6,24788.7,SLUZBY,,
3591205,1837,930831,PRIJEM,,104.9,34699.9,UROK,,
3591428,1844,930831,PRIJEM,,62.9,15428.1,UROK,,
3592822,1891,930831,PRIJEM,,126.7,30807,UROK,,
3591356,1843,930831,PRIJEM,,117.5,19916.6,UROK,,
3592316,1874,930831,PRIJEM,,2.2,16157.2,UROK,,
3593107,1898,930831,PRIJEM,,146.8,34194.8,UROK,,
3590820,1829,930831,PRIJEM,,128.1,30121.7,UROK,,
3590462,1822,930831,PRIJEM,,25.5,21834.4,UROK,,
3590890,1830,930831,PRIJEM,,115.2,27720,UROK,,
3591717,1852,930831,PRIJEM,,55.8,18064.2,UROK,,
3593525,1909,930831,PRIJEM,,67.8,15516.9,UROK,,
3593264,1902,930831,PRIJEM,,39.4,18376.4,UROK,,
3591651,1851,930831,PRIJEM,,106.1,26738.1,UROK,,
3591996,1861,930831,PRIJEM,,137.2,36608.5,UROK,,
3590180,1815,930831,PRIJEM,,167.8,40874.6,UROK,,
3591057,1834,930831,PRIJEM,,58.5,18978.5,UROK,,
3592682,1887,930831,PRIJEM,,161.8,40469.5,UROK,,
3618213,2651,930831,PRIJEM,,264.3,59072,UROK,,
3620714,2732,930831,PRIJEM,,51.7,20064.7,UROK,,
3619847,2701,930831,PRIJEM,,14.3,17690.3,UROK,,
3619958,2705,930831,PRIJEM,,130.1,37476.1,UROK,,
3619304,2687,930831,PRIJEM,,31,13821,UROK,,
3619697,2697,930831,PRIJEM,,68.2,22428,UROK,,
3620920,2736,930831,PRIJEM,,91.4,24840.7,UROK,,
3617679,2639,930831,PRIJEM,,194.4,47623,UROK,,
3618644,2666,930831,PRIJEM,,65.5,16192.2,UROK,,
3617960,2645,930831,PRIJEM,,125.4,31764.6,UROK,,
3620095,2711,930831,PRIJEM,,159.7,39826.4,UROK,,
3619036,2676,930831,PRIJEM,,169.1,38232.4,UROK,,
3617497,2632,930831,PRIJEM,,172.5,30260.9,UROK,,
3620160,2712,930831,PRIJEM,,4.5,33424.5,UROK,,
3617774,2641,930831,PRIJEM,,171.6,45592.7,UROK,,
3619549,2694,930831,PRIJEM,,195.3,47184.2,UROK,,
3618824,2670,930831,PRIJEM,,186.5,39286.6,UROK,,
3617125,2620,930831,PRIJEM,,17.7,6300.7,UROK,,
3618047,2647,930831,PRIJEM,,163,40580,UROK,,
3677728,6701,930831,PRIJEM,,112.8,68857.8,UROK,,
3675342,6273,930831,PRIJEM,,63.3,39304.3,UROK,,
3675087,6226,930831,PRIJEM,,32.1,34194.1,UROK,,
3674047,6040,930831,PRIJEM,,185.4,44521.3,UROK,,
3677029,6555,930831,PRIJEM,,98.8,33513.2,UROK,,
3675971,6363,930831,PRIJEM,,36.7,12656.7,UROK,,
3680259,7123,930831,PRIJEM,,288.8,80655.5,UROK,,
3673346,5891,930831,PRIJEM,,199.9,30544,UROK,,
3676273,6425,930831,PRIJEM,,171,38420.8,UROK,,
2350014,7753,930831,VYDAJ,VYBER,14.6,56780.2,SLUZBY,,
3439362,774,930831,PRIJEM,,70.5,19213.2,UROK,,
3438098,551,930831,PRIJEM,,100.1,24027.9,UROK,,
3437640,432,930831,PRIJEM,,87,25801.2,UROK,,
3438847,701,930831,PRIJEM,,76.4,21917.3,UROK,,
3438264,562,930831,PRIJEM,,191.8,35712.8,UROK,,
3439686,942,930831,PRIJEM,,2.6,1402.6,UROK,,
3437353,381,930831,PRIJEM,,89.5,25137.2,UROK,,
3438359,574,930831,PRIJEM,,13.5,33399.5,UROK,,
3579997,1507,930831,PRIJEM,,77.1,22150.1,UROK,,
3581217,1545,930831,PRIJEM,,247.4,67170.3,UROK,,
3580910,1535,930831,PRIJEM,,112.7,24212.4,UROK,,
3581836,1566,930831,PRIJEM,,117.9,36716.7,UROK,,
3579550,1493,930831,PRIJEM,,77,18540,UROK,,
3580841,1534,930831,PRIJEM,,146.1,37684.9,UROK,,
3579724,1497,930831,PRIJEM,,37.4,16424.4,UROK,,
3580321,1515,930831,PRIJEM,,145.3,39200.8,UROK,,
3578907,1476,930831,PRIJEM,,26.5,24670.5,UROK,,
3578978,1477,930831,PRIJEM,,76.8,18741,UROK,,
3581149,1544,930831,PRIJEM,,56.6,22206.6,UROK,,
3582080,1575,930831,PRIJEM,,111.2,26463,UROK,,
3579142,1481,930831,PRIJEM,,58,14375.4,UROK,,
3580981,1536,930831,PRIJEM,,135.1,31204.5,UROK,,
963382,3283,930831,VYDAJ,VYBER,14.6,40548.4,SLUZBY,,
1066487,3644,930831,VYDAJ,VYBER,14.6,18286.9,SLUZBY,,
1730677,5868,930831,VYDAJ,VYBER,14.6,17620.7,SLUZBY,,
1779311,6034,930831,VYDAJ,VYBER,30,43350.1,SLUZBY,,
1736886,5891,930831,VYDAJ,VYBER,14.6,30529.4,SLUZBY,,
1730748,5868,930831,PRIJEM,VKLAD,4400,17635.3,,,
48957,163,930831,VYDAJ,VYBER,14.6,26763.2,SLUZBY,,
26356,86,930831,VYDAJ,VYBER,14.6,16124.2,SLUZBY,,
29663,96,930831,VYDAJ,VYBER,14.6,24610.5,SLUZBY,,
35117,112,930831,VYDAJ,VYBER,14.6,31593.4,SLUZBY,,
38118,123,930831,VYDAJ,VYBER,14.6,21447.7,SLUZBY,,
35799,115,930831,VYDAJ,VYBER,14.6,25900.7,SLUZBY,,
